24,216,1
24,217,1
24,218,1
24,219,1
24,220,1
25,211,1
25,212,1
25,213,1
25,214,1
25,215,1
25,216,1
25,217,1
25,218,1
25,219,1
25,220,1
26,211,1
26,212,1
26,213,1
26,214,1
26,215,1
26,216,1
26,217,1
26,218,1
26,219,1
26,220,1
27,211,1
27,212,1
27,213,1
27,214,1
27,215,1
27,216,1
27,217,1
27,218,1
27,219,1
27,220,1
28,211,1
28,212,1
28,213,1
28,214,1
28,215,1
28,216,1
28,217,1
28,218,1
28,219,1
28,220,1
29,211,1
29,212,1
29,213,1
29,214,1
29,215,1
29,216,1
29,217,1
29,218,1
29,219,1
29,220,1
30,211,1
30,212,1
30,213,1
30,214,1
30,215,1
30,216,1
30,217,1
30,218,1
30,219,1
30,220,1
31,211,1
31,212,1
31,213,1
31,214,1
31,215,1
31,216,1
31,217,1
31,218,1
31,219,1
31,220,1
32,211,1
32,212,1
32,213,1
32,214,1
32,215,1
32,216,1
32,217,1
32,218,1
32,219,1
32,220,1
33,211,1
33,212,1
33,213,1
33,214,1
33,215,1
33,216,1
33,217,1
33,218,1
33,219,1
33,220,1
34,211,1
34,212,1
34,213,1
34,214,1
34,215,1
34,216,1
34,217,1
34,218,1
34,219,1
34,220,1
35,211,1
35,212,1
35,213,1
35,214,1
35,215,1
35,216,1
35,217,1
35,218,1
35,219,1
35,220,1
36,211,1
36,212,1
36,213,1
36,214,1
36,215,1
36,216,1
36,217,1
36,218,1
36,219,1
36,220,1
37,211,1
37,212,1
37,213,1
37,214,1
37,215,1
37,216,1
37,217,1
37,218,1
37,219,1
37,220,1
38,211,1
38,212,1
38,213,1
38,214,1
38,215,1
38,216,1
38,217,1
38,218,1
38,219,1
38,220,1
39,211,1
39,212,1
39,213,1
39,214,1
39,215,1
39,216,1
39,217,1
39,218,1
39,219,1
39,220,1
40,211,1
40,212,1
40,213,1
40,214,1
40,215,1
40,216,1
40,217,1
40,218,1
40,219,1
40,220,1
41,211,1
41,212,1
41,213,1
41,214,1
41,215,1
41,216,1
41,217,1
41,218,1
41,219,1
41,220,1
42,211,1
42,212,1
42,213,1
42,214,1
42,215,1
42,216,1
42,217,1
42,218,1
42,219,1
42,220,1
43,211,1
43,212,1
43,213,1
43,214,1
43,215,1
43,216,1
43,217,1
43,218,1
43,219,1
43,220,1
44,211,1
44,212,1
44,213,1
44,214,1
44,215,1
44,216,1
44,217,1
44,218,1
44,219,1
44,220,1
45,211,1
45,212,1
45,213,1
45,214,1
45,215,1
45,216,1
45,217,1
45,218,1
45,219,1
45,220,1
46,211,1
46,212,1
46,213,1
46,214,1
46,215,1
46,216,1
46,217,1
46,218,1
46,219,1
46,220,1
47,211,1
47,212,1
47,213,1
47,214,1
47,215,1
47,216,1
47,217,1
47,218,1
47,219,1
47,220,1
48,211,1
48,212,1
48,213,1
48,214,1
48,215,1
48,216,1
48,217,1
48,218,1
48,219,1
48,220,1
49,211,1
49,212,1
49,213,1
49,214,1
49,215,1
49,216,1
49,217,1
49,218,1
49,219,1
49,220,1
50,211,1
50,212,1
50,213,1
50,214,1
50,215,1
50,216,1
50,217,1
50,218,1
50,219,1
50,220,1
51,211,1
51,212,1
51,213,1
51,214,1
51,215,1
51,216,1
51,217,1
51,218,1
51,219,1
51,220,1
52,211,1
52,212,1
52,213,1
52,214,1
52,215,1
52,216,1
52,217,1
52,218,1
52,219,1
52,220,1
53,211,1
53,212,1
53,213,1
53,214,1
53,215,1
53,216,1
53,217,1
53,218,1
53,219,1
53,220,1
54,211,1
54,212,1
54,213,1
54,214,1
54,215,1
54,216,1
54,217,1
54,218,1
54,219,1
54,220,1
55,211,1
55,212,1
55,213,1
55,214,1
55,215,1
55,216,1
55,217,1
55,218,1
55,219,1
55,220,1
56,211,1
56,212,1
56,213,1
56,214,1
56,215,1
56,216,1
56,217,1
56,218,1
56,219,1
56,220,1
57,211,1
57,212,1
57,213,1
57,214,1
57,215,1
57,216,1
57,217,1
57,218,1
57,219,1
57,220,1
58,211,1
58,212,1
58,213,1
58,214,1
58,215,1
58,216,1
58,217,1
58,218,1
58,219,1
58,220,1
59,211,1
59,212,1
59,213,1
59,214,1
59,215,1
59,216,1
59,217,1
59,218,1
59,219,1
59,220,1
60,211,1
60,212,1
60,213,1
60,214,1
60,215,1
60,216,1
60,217,1
60,218,1
60,219,1
60,220,1
61,211,1
61,212,1
61,213,1
61,214,1
61,215,1
61,216,1
61,217,1
61,218,1
61,219,1
61,220,1
62,211,1
62,212,1
62,213,1
62,214,1
62,215,1
62,216,1
62,217,1
62,218,1
62,219,1
62,220,1
63,211,1
63,212,1
63,213,1
63,214,1
63,215,1
63,216,1
63,217,1
63,218,1
63,219,1
63,220,1
64,211,1
64,212,1
64,213,1
64,214,1
64,215,1
64,216,1
64,217,1
64,218,1
64,219,1
64,220,1
65,211,1
65,212,1
65,213,1
65,214,1
65,215,1
65,216,1
65,217,1
65,218,1
65,219,1
65,220,1
66,211,1
66,212,1
66,213,1
66,214,1
66,215,1
66,216,1
66,217,1
66,218,1
66,219,1
66,220,1
67,211,1
67,212,1
67,213,1
67,214,1
67,215,1
67,216,1
67,217,1
67,218,1
67,219,1
67,220,1
68,211,1
68,212,1
68,213,1
68,214,1
68,215,1
68,216,1
68,217,1
68,218,1
68,219,1
68,220,1
69,211,1
69,212,1
69,213,1
69,214,1
69,215,1
69,216,1
69,217,1
69,218,1
69,219,1
69,220,1
70,211,1
70,212,1
70,213,1
70,214,1
70,215,1
70,216,1
70,217,1
70,218,1
70,219,1
70,220,1
71,211,1
71,212,1
71,213,1
71,214,1
71,215,1
71,216,1
71,217,1
71,218,1
71,219,1
71,220,1
72,211,1
72,212,1
72,213,1
72,214,1
72,215,1
72,216,1
72,217,1
72,218,1
72,219,1
72,220,1
73,211,1
73,212,1
73,213,1
73,214,1
73,215,1
73,216,1
73,217,1
73,218,1
73,219,1
73,220,1
74,211,1
74,212,1
74,213,1
74,214,1
74,215,1
74,216,1
74,217,1
74,218,1
74,219,1
74,220,1
75,211,1
75,212,1
75,213,1
75,214,1
75,215,1
75,216,1
75,217,1
75,218,1
75,219,1
75,220,1
76,211,1
76,212,1
76,213,1
76,214,1
76,215,1
76,216,1
76,217,1
76,218,1
76,219,1
76,220,1
77,211,1
77,212,1
77,213,1
77,214,1
77,215,1
77,216,1
77,217,1
77,218,1
77,219,1
77,220,1
78,211,1
78,212,1
78,213,1
78,214,1
78,215,1
78,216,1
78,217,1
78,218,1
78,219,1
78,220,1
79,211,1
79,212,1
79,213,1
79,214,1
79,215,1
79,216,1
79,217,1
79,218,1
79,219,1
79,220,1
80,211,1
80,212,1
80,213,1
80,214,1
80,215,1
80,216,1
80,217,1
80,218,1
80,219,1
80,220,1
81,211,1
81,212,1
81,213,1
81,214,1
81,215,1
81,216,1
81,217,1
81,218,1
81,219,1
81,220,1
82,211,1
82,212,1
82,213,1
82,214,1
82,215,1
82,216,1
82,217,1
82,218,1
82,219,1
82,220,1
83,211,1
83,212,1
83,213,1
83,214,1
83,215,1
83,216,1
83,217,1
83,218,1
83,219,1
83,220,1
84,211,1
84,212,1
84,213,1
84,214,1
84,215,1
84,216,1
84,217,1
84,218,1
84,219,1
84,220,1
85,211,1
85,212,1
85,213,1
85,214,1
85,215,1
85,216,1
85,217,1
85,218,1
85,219,1
85,220,1
86,211,1
86,212,1
86,213,1
86,214,1
86,215,1
86,216,1
86,217,1
86,218,1
86,219,1
86,220,1
87,211,1
87,212,1
87,213,1
87,214,1
87,215,1
87,216,1
87,217,1
87,218,1
87,219,1
87,220,1
88,211,1
88,212,1
88,213,1
88,214,1
88,215,1
88,216,1
88,217,1
88,218,1
88,219,1
88,220,1
89,211,1
89,212,1
89,213,1
89,214,1
89,215,1
89,216,1
89,217,1
89,218,1
89,219,1
89,220,1
90,211,1
90,212,1
90,213,1
90,214,1
90,215,1
90,216,1
90,217,1
90,218,1
90,219,1
90,220,1
91,211,1
91,212,1
91,213,1
91,214,1
91,215,1
91,216,1
91,217,1
91,218,1
91,219,1
91,220,1
92,211,1
92,212,1
92,213,1
92,214,1
92,215,1
92,216,1
92,217,1
92,218,1
92,219,1
92,220,1
93,211,1
93,212,1
93,213,1
93,214,1
93,215,1
93,216,1
93,217,1
93,218,1
93,219,1
93,220,1
94,211,1
94,212,1
94,213,1
94,214,1
94,215,1
94,216,1
94,217,1
94,218,1
94,219,1
94,220,1
95,211,1
95,212,1
95,213,1
95,214,1
95,215,1
95,216,1
95,217,1
95,218,1
95,219,1
95,220,1
96,211,1
96,212,1
96,213,1
96,214,1
96,215,1
96,216,1
96,217,1
96,218,1
96,219,1
96,220,1
97,211,1
97,212,1
97,213,1
97,214,1
97,215,1
97,216,1
97,217,1
97,218,1
97,219,1
97,220,1
98,211,1
98,212,1
98,213,1
98,214,1
98,215,1
98,216,1
98,217,1
98,218,1
98,219,1
98,220,1
99,211,1
99,212,1
99,213,1
99,214,1
99,215,1
99,216,1
99,217,1
99,218,1
99,219,1
99,220,1
100,211,1
100,212,1
100,213,1
100,214,1
100,215,1
100,216,1
100,217,1
100,218,1
100,219,1
100,220,1
101,211,1
101,212,1
101,213,1
101,214,1
101,215,1
101,216,1
101,217,1
101,218,1
101,219,1
101,220,1
102,211,1
102,212,1
102,213,1
102,214,1
102,215,1
102,216,1
102,217,1
102,218,1
102,219,1
102,220,1
103,211,1
103,212,1
103,213,1
103,214,1
103,215,1
103,216,1
103,217,1
103,218,1
103,219,1
103,220,1
104,211,1
104,212,1
104,213,1
104,214,1
104,215,1
104,216,1
104,217,1
104,218,1
104,219,1
104,220,1
105,211,1
105,212,1
105,213,1
105,214,1
105,215,1
105,216,1
105,217,1
105,218,1
105,219,1
105,220,1
106,211,1
106,212,1
106,213,1
106,214,1
106,215,1
106,216,1
106,217,1
106,218,1
106,219,1
106,220,1
107,211,1
107,212,1
107,213,1
107,214,1
107,215,1
107,216,1
107,217,1
107,218,1
107,219,1
107,220,1
108,211,1
108,212,1
108,213,1
108,214,1
108,215,1
108,216,1
108,217,1
108,218,1
108,219,1
108,220,1
109,211,1
109,212,1
109,213,1
109,214,1
109,215,1
109,216,1
109,217,1
109,218,1
109,219,1
109,220,1
110,211,1
110,212,1
110,213,1
110,214,1
110,215,1
110,216,1
110,217,1
110,218,1
110,219,1
110,220,1
111,211,1
111,212,1
111,213,1
111,214,1
111,215,1
111,216,1
111,217,1
111,218,1
111,219,1
111,220,1
112,211,1
112,212,1
112,213,1
112,214,1
112,215,1
112,216,1
112,217,1
112,218,1
112,219,1
112,220,1
113,211,1
113,212,1
113,213,1
113,214,1
113,215,1
113,216,1
113,217,1
113,218,1
113,219,1
113,220,1
114,211,1
114,212,1
114,213,1
114,214,1
114,215,1
114,216,1
114,217,1
114,218,1
114,219,1
114,220,1
115,211,1
115,212,1
115,213,1
115,214,1
115,215,1
115,216,1
115,217,1
115,218,1
115,219,1
115,220,1
116,211,1
116,212,1
116,213,1
116,214,1
116,215,1
116,216,1
116,217,1
116,218,1
116,219,1
116,220,1
117,211,1
117,212,1
117,213,1
117,214,1
117,215,1
117,216,1
117,217,1
117,218,1
117,219,1
117,220,1
118,211,1
118,212,1
118,213,1
118,214,1
118,215,1
118,216,1
118,217,1
118,218,1
118,219,1
118,220,1
119,211,1
119,212,1
119,213,1
119,214,1
119,215,1
119,216,1
119,217,1
119,218,1
119,219,1
119,220,1
120,211,1
120,212,1
120,213,1
120,214,1
120,215,1
120,216,1
120,217,1
120,218,1
120,219,1
120,220,1
121,211,1
121,212,1
121,213,1
121,214,1
121,215,1
121,216,1
121,217,1
121,218,1
121,219,1
121,220,1
122,211,1
122,212,1
122,213,1
122,214,1
122,215,1
122,216,1
122,217,1
122,218,1
122,219,1
122,220,1
123,211,1
123,212,1
123,213,1
123,214,1
123,215,1
123,216,1
123,217,1
123,218,1
123,219,1
123,220,1
124,211,1
124,212,1
124,213,1
124,214,1
124,215,1
124,216,1
124,217,1
124,218,1
124,219,1
124,220,1
125,211,1
125,212,1
125,213,1
125,214,1
125,215,1
125,216,1
125,217,1
125,218,1
125,219,1
125,220,1
126,211,1
126,212,1
126,213,1
126,214,1
126,215,1
126,216,1
126,217,1
126,218,1
126,219,1
126,220,1
127,211,1
127,212,1
127,213,1
127,214,1
127,215,1
127,216,1
127,217,1
127,218,1
127,219,1
127,220,1
128,211,1
128,212,1
128,213,1
128,214,1
128,215,1
128,216,1
128,217,1
128,218,1
128,219,1
128,220,1
129,211,1
129,212,1
129,213,1
129,214,1
129,215,1
129,216,1
129,217,1
129,218,1
129,219,1
129,220,1
130,211,1
130,212,1
130,213,1
130,214,1
130,215,1
130,216,1
130,217,1
130,218,1
130,219,1
130,220,1
131,211,1
131,212,1
131,213,1
131,214,1
131,215,1
131,216,1
131,217,1
131,218,1
131,219,1
131,220,1
132,211,1
132,212,1
132,213,1
132,214,1
132,215,1
132,216,1
132,217,1
132,218,1
132,219,1
132,220,1
133,211,1
133,212,1
133,213,1
133,214,1
133,215,1
133,216,1
133,217,1
133,218,1
133,219,1
133,220,1
134,211,1
134,212,1
134,213,1
134,214,1
134,215,1
134,216,1
134,217,1
134,218,1
134,219,1
134,220,1
135,211,1
135,212,1
135,213,1
135,214,1
135,215,1
135,216,1
135,217,1
135,218,1
135,219,1
135,220,1
136,211,1
136,212,1
136,213,1
136,214,1
136,215,1
136,216,1
136,217,1
136,218,1
136,219,1
136,220,1
137,211,1
137,212,1
137,213,1
137,214,1
137,215,1
137,216,1
137,217,1
137,218,1
137,219,1
137,220,1
138,211,1
138,212,1
138,213,1
138,214,1
138,215,1
138,216,1
138,217,1
138,218,1
138,219,1
138,220,1
139,211,1
139,212,1
139,213,1
139,214,1
139,215,1
139,216,1
139,217,1
139,218,1
139,219,1
139,220,1
140,211,1
140,212,1
140,213,1
140,214,1
140,215,1
140,216,1
140,217,1
140,218,1
140,219,1
140,220,1
141,211,1
141,212,1
141,213,1
141,214,1
141,215,1
141,216,1
141,217,1
141,218,1
141,219,1
141,220,1
142,211,1
142,212,1
142,213,1
142,214,1
142,215,1
142,216,1
142,217,1
142,218,1
142,219,1
142,220,1
143,211,1
143,212,1
143,213,1
143,214,1
143,215,1
143,216,1
143,217,1
143,218,1
143,219,1
143,220,1
144,211,1
144,212,1
144,213,1
144,214,1
144,215,1
144,216,1
144,217,1
144,218,1
144,219,1
144,220,1
145,211,1
145,212,1
145,213,1
145,214,1
145,215,1
145,216,1
145,217,1
145,218,1
145,219,1
145,220,1
146,211,1
146,212,1
146,213,1
146,214,1
146,215,1
146,216,1
146,217,1
146,218,1
146,219,1
146,220,1
147,211,1
147,212,1
147,213,1
147,214,1
147,215,1
147,216,1
147,217,1
147,218,1
147,219,1
147,220,1
148,211,1
148,212,1
148,213,1
148,214,1
148,215,1
148,216,1
148,217,1
148,218,1
148,219,1
148,220,1
149,211,1
149,212,1
149,213,1
149,214,1
149,215,1
149,216,1
149,217,1
149,218,1
149,219,1
149,220,1
150,211,1
150,212,1
150,213,1
150,214,1
150,215,1
150,216,1
150,217,1
150,218,1
150,219,1
150,220,1
151,211,1
151,212,1
151,213,1
151,214,1
151,215,1
151,216,1
151,217,1
151,218,1
151,219,1
151,220,1
152,211,1
152,212,1
152,213,1
152,214,1
152,215,1
152,216,1
152,217,1
152,218,1
152,219,1
152,220,1
153,211,1
153,212,1
153,213,1
153,214,1
153,215,1
153,216,1
153,217,1
153,218,1
153,219,1
153,220,1
154,211,1
154,212,1
154,213,1
154,214,1
154,215,1
154,216,1
154,217,1
154,218,1
154,219,1
154,220,1
155,211,1
155,212,1
155,213,1
155,214,1
155,215,1
155,216,1
155,217,1
155,218,1
155,219,1
155,220,1
156,211,1
156,212,1
156,213,1
156,214,1
156,215,1
156,216,1
156,217,1
156,218,1
156,219,1
156,220,1
157,211,1
157,212,1
157,213,1
157,214,1
157,215,1
157,216,1
157,217,1
157,218,1
157,219,1
157,220,1
158,211,1
158,212,1
158,213,1
158,214,1
158,215,1
158,216,1
158,217,1
158,218,1
158,219,1
158,220,1
159,211,1
159,212,1
159,213,1
159,214,1
159,215,1
159,216,1
159,217,1
159,218,1
159,219,1
159,220,1
160,211,1
160,212,1
160,213,1
160,214,1
160,215,1
160,216,1
160,217,1
160,218,1
160,219,1
160,220,1
161,211,1
161,212,1
161,213,1
161,214,1
161,215,1
161,216,1
161,217,1
161,218,1
161,219,1
161,220,1
162,211,1
162,212,1
162,213,1
162,214,1
162,215,1
162,216,1
162,217,1
162,218,1
162,219,1
162,220,1
163,211,1
163,212,1
163,213,1
163,214,1
163,215,1
163,216,1
163,217,1
163,218,1
163,219,1
163,220,1
164,211,1
164,212,1
164,213,1
164,214,1
164,215,1
164,216,1
164,217,1
164,218,1
164,219,1
164,220,1
165,211,1
165,212,1
165,213,1
165,214,1
165,215,1
165,216,1
165,217,1
165,218,1
165,219,1
165,220,1
166,211,1
166,212,1
166,213,1
166,214,1
166,215,1
166,216,1
166,217,1
166,218,1
166,219,1
166,220,1
167,211,1
167,212,1
167,213,1
167,214,1
167,215,1
167,216,1
167,217,1
167,218,1
167,219,1
167,220,1
168,211,1
168,212,1
168,213,1
168,214,1
168,215,1
168,216,1
168,217,1
168,218,1
168,219,1
168,220,1
169,211,1
169,212,1
169,213,1
169,214,1
169,215,1
169,216,1
169,217,1
169,218,1
169,219,1
169,220,1
170,211,1
170,212,1
170,213,1
170,214,1
170,215,1
170,216,1
170,217,1
170,218,1
170,219,1
170,220,1
171,211,1
171,212,1
171,213,1
171,214,1
171,215,1
171,216,1
171,217,1
171,218,1
171,219,1
171,220,1
172,211,1
172,212,1
172,213,1
172,214,1
172,215,1
172,216,1
172,217,1
172,218,1
172,219,1
172,220,1
173,211,1
173,212,1
173,213,1
173,214,1
173,215,1
173,216,1
173,217,1
173,218,1
173,219,1
173,220,1
174,211,1
174,212,1
174,213,1
174,214,1
174,215,1
174,216,1
174,217,1
174,218,1
174,219,1
174,220,1
175,211,1
175,212,1
175,213,1
175,214,1
175,215,1
175,216,1
175,217,1
175,218,1
175,219,1
175,220,1
176,211,1
176,212,1
176,213,1
176,214,1
176,215,1
176,216,1
176,217,1
176,218,1
176,219,1
176,220,1
177,211,1
177,212,1
177,213,1
177,214,1
177,215,1
177,216,1
177,217,1
177,218,1
177,219,1
177,220,1
178,211,1
178,212,1
178,213,1
178,214,1
178,215,1
178,216,1
178,217,1
178,218,1
178,219,1
178,220,1
179,211,1
179,212,1
179,213,1
179,214,1
179,215,1
179,216,1
179,217,1
179,218,1
179,219,1
179,220,1
180,211,1
180,212,1
180,213,1
180,214,1
180,215,1
180,216,1
180,217,1
180,218,1
180,219,1
180,220,1
181,211,1
181,212,1
181,213,1
181,214,1
181,215,1
181,216,1
181,217,1
181,218,1
181,219,1
181,220,1
182,211,1
182,212,1
182,213,1
182,214,1
182,215,1
182,216,1
182,217,1
182,218,1
182,219,1
182,220,1
183,211,1
183,212,1
183,213,1
183,214,1
183,215,1
183,216,1
183,217,1
183,218,1
183,219,1
183,220,1
184,211,1
184,212,1
184,213,1
184,214,1
184,215,1
184,216,1
184,217,1
184,218,1
184,219,1
184,220,1
185,211,1
185,212,1
185,213,1
185,214,1
185,215,1
185,216,1
185,217,1
185,218,1
185,219,1
185,220,1
186,211,1
186,212,1
186,213,1
186,214,1
186,215,1
186,216,1
186,217,1
186,218,1
186,219,1
186,220,1
187,211,1
187,212,1
187,213,1
187,214,1
187,215,1
187,216,1
187,217,1
187,218,1
187,219,1
187,220,1
188,211,1
188,212,1
188,213,1
188,214,1
188,215,1
188,216,1
188,217,1
188,218,1
188,219,1
188,220,1
189,211,1
189,212,1
189,213,1
189,214,1
189,215,1
189,216,1
189,217,1
189,218,1
189,219,1
189,220,1
190,211,1
190,212,1
190,213,1
190,214,1
190,215,1
190,216,1
190,217,1
190,218,1
190,219,1
190,220,1
191,211,1
191,212,1
191,213,1
191,214,1
191,215,1
191,216,1
191,217,1
191,218,1
191,219,1
191,220,1
192,211,1
192,212,1
192,213,1
192,214,1
192,215,1
192,216,1
192,217,1
192,218,1
192,219,1
192,220,1
193,211,1
193,212,1
193,213,1
193,214,1
193,215,1
193,216,1
193,217,1
193,218,1
193,219,1
193,220,1
194,211,1
194,212,1
194,213,1
194,214,1
194,215,1
194,216,1
194,217,1
194,218,1
194,219,1
194,220,1
195,211,1
195,212,1
195,213,1
195,214,1
195,215,1
195,216,1
195,217,1
195,218,1
195,219,1
195,220,1
196,211,1
196,212,1
196,213,1
196,214,1
196,215,1
196,216,1
196,217,1
196,218,1
196,219,1
196,220,1
197,211,1
197,212,1
197,213,1
197,214,1
197,215,1
197,216,1
197,217,1
197,218,1
197,219,1
197,220,1
198,211,1
198,212,1
198,213,1
198,214,1
198,215,1
198,216,1
198,217,1
198,218,1
198,219,1
198,220,1
199,211,1
199,212,1
199,213,1
199,214,1
199,215,1
199,216,1
199,217,1
199,218,1
199,219,1
199,220,1
200,211,1
200,212,1
200,213,1
200,214,1
200,215,1
200,216,1
200,217,1
200,218,1
200,219,1
200,220,1
201,211,1
201,212,1
201,213,1
201,214,1
201,215,1
201,216,1
201,217,1
201,218,1
201,219,1
201,220,1
202,211,1
202,212,1
202,213,1
202,214,1
202,215,1
202,216,1
202,217,1
202,218,1
202,219,1
202,220,1
203,211,1
203,212,1
203,213,1
203,214,1
203,215,1
203,216,1
203,217,1
203,218,1
203,219,1
203,220,1
204,211,1
204,212,1
204,213,1
204,214,1
204,215,1
204,216,1
204,217,1
204,218,1
204,219,1
204,220,1
205,211,1
205,212,1
205,213,1
205,214,1
205,215,1
205,216,1
205,217,1
205,218,1
205,219,1
205,220,1
206,211,1
206,212,1
206,213,1
206,214,1
206,215,1
206,216,1
206,217,1
206,218,1
206,219,1
206,220,1
207,211,1
207,212,1
207,213,1
207,214,1
207,215,1
207,216,1
207,217,1
207,218,1
207,219,1
207,220,1
208,211,1
208,212,1
208,213,1
208,214,1
208,215,1
208,216,1
208,217,1
208,218,1
208,219,1
208,220,1
209,211,1
209,212,1
209,213,1
209,214,1
209,215,1
209,216,1
209,217,1
209,218,1
209,219,1
209,220,1
210,211,1
210,212,1
210,213,1
210,214,1
210,215,1
210,216,1
210,217,1
210,218,1
210,219,1
210,220,1
1,0,2
1,2,2
1,3,2
1,4,2
1,5,2
1,6,2
1,7,2
1,8,2
1,9,2
1,10,2
1,11,2
1,12,2
1,13,2
1,14,2
1,15,2
1,16,2
1,17,2
1,18,2
1,19,2
1,20,2
1,21,2
1,22,2
1,23,2
1,24,2
1,25,2
1,26,2
1,27,2
1,28,2
1,29,2
1,30,2
1,31,2
1,32,2
1,33,2
1,34,2
1,35,2
1,36,2
1,37,2
1,38,2
1,39,2
1,40,2
1,41,2
1,42,2
1,43,2
1,44,2
1,45,2
1,46,2
1,47,2
1,48,2
1,49,2
1,50,2
1,51,2
1,52,2
1,53,2
1,54,2
1,55,2
1,56,2
1,57,2
1,58,2
1,59,2
1,60,2
1,61,2
1,62,2
1,63,2
1,64,2
1,65,2
1,66,2
1,67,2
1,68,2
1,69,2
1,70,2
1,71,2
1,72,2
1,73,2
1,74,2
1,75,2
1,76,2
1,77,2
1,78,2
1,79,2
1,80,2
1,81,2
1,82,2
1,83,2
1,84,2
1,85,2
1,86,2
1,87,2
1,88,2
1,89,2
1,90,2
1,91,2
1,92,2
1,93,2
1,94,2
1,95,2
1,96,2
1,97,2
1,98,2
1,99,2
1,100,2
1,101,2
1,102,2
1,103,2
1,104,2
1,105,2
1,106,2
1,107,2
1,108,2
1,109,2
1,110,2
1,111,2
1,112,2
1,113,2
1,114,2
1,115,2
1,116,2
1,117,2
1,118,2
1,119,2
1,120,2
1,121,2
1,122,2
1,123,2
1,124,2
1,125,2
1,126,2
1,127,2
1,128,2
1,129,2
1,130,2
1,131,2
1,132,2
1,133,2
1,134,2
1,135,2
1,136,2
1,137,2
1,138,2
1,139,2
1,140,2
1,141,2
1,142,2
1,143,2
1,144,2
1,145,2
1,146,2
1,147,2
1,148,2
1,149,2
1,150,2
1,151,2
1,152,2
1,153,2
1,154,2
1,155,2
1,156,2
1,157,2
1,158,2
1,159,2
1,160,2
1,161,2
1,162,2
1,163,2
1,164,2
1,165,2
1,166,2
1,167,2
1,168,2
1,169,2
1,170,2
1,171,2
1,172,2
1,173,2
1,174,2
1,175,2
1,176,2
1,177,2
1,178,2
1,179,2
1,180,2
1,181,2
1,182,2
1,183,2
1,184,2
1,185,2
1,186,2
1,187,2
1,188,2
1,189,2
1,190,2
1,191,2
1,192,2
1,193,2
1,194,2
1,195,2
1,196,2
1,197,2
1,198,2
1,199,2
1,200,2
1,201,2
1,202,2
1,203,2
1,204,2
1,205,2
1,206,2
1,207,2
1,208,2
1,209,2
1,210,2
2,0,2
2,1,2
2,3,2
2,4,2
2,5,2
2,6,2
2,7,2
2,8,2
2,9,2
2,10,2
2,11,2
2,12,2
2,13,2
